"iyear","multiple","success","suicide","nperps","nperpcap","nkill","nwound","nhostkid","ransomamt","ransompaid","nreleased","region_txt","gname"
1998,1,1,0,4,0,0,0,0,0,0,0,"Eastern Europe","Kosovo Liberation Army (KLA)"
1998,1,1,0,4,0,0,0,0,0,0,0,"Eastern Europe","Kosovo Liberation Army (KLA)"
1998,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1998,0,1,0,4,0,25,0,0,0,0,0,"South Asia","Other"
1998,1,1,0,100,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,100,0,200,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,1,10,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,1,3,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,4,0,0,0,0,0,0,0,"Southeast Asia","Other"
1998,1,1,0,4,0,0,0,0,0,0,0,"Southeast Asia","Other"
1998,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Other"
1998,1,1,0,2,0,2,0,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,13,12,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,1,2,0,13,15,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,1,3,0,26,0,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,4,0,2,0,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1998,0,1,0,1,1,1,1,0,0,0,0,"North America","Other"
1998,0,1,0,4,0,0,1,0,0,0,0,"East Asia","Revolutionary Workers' Council (Kakurokyo)"
1998,0,1,0,4,0,5,0,0,0,0,0,"South Asia","Other"
1998,0,1,0,4,0,0,4,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Corsican National Liberation Front (FLNC)"
1998,0,1,1,1,0,9,15,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,4,0,2,4,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,1,1,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,1,0,4,0,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,1,0,4,0,2,28,0,0,0,0,"Middle East & North Africa","Other"
1998,0,0,0,2,0,0,0,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1998,0,1,0,4,0,0,2,0,0,0,0,"Southeast Asia","Other"
1998,0,1,0,4,0,1,8,0,0,0,0,"South America","Shining Path (SL)"
1998,0,1,0,4,0,0,1,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,5,7,0,0,0,0,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,0,1,0,4,0,0,11,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,1,0,4,0,2,0,12,0,0,-99,"Sub-Saharan Africa","Other"
1998,0,1,0,4,0,0,0,10,0,0,10,"Central Asia","Other"
1998,0,0,0,4,0,0,0,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1998,0,1,0,4,0,4,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,4,0,0,0,0,0,0,0,"North America","Animal Liberation Front (ALF)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,1,0,4,0,0,0,15,0,0,-99,"Sub-Saharan Africa","Lord's Resistance Army (LRA)"
1998,0,1,0,4,0,0,4,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,1,0,4,0,1,4,0,0,0,0,"Sub-Saharan Africa","Lord's Resistance Army (LRA)"
1998,0,1,0,2,0,0,13,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,4,0,2,2,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,3,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,2,0,0,0,0,"Southeast Asia","Abu Sayyaf Group (ASG)"
1998,1,1,1,4,3,37,260,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,4,0,1,1,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,1,0,0,12,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,6,30,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,4,0,3,5,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,250,0,4,39,0,0,0,0,"Southeast Asia","Other"
1998,1,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,1,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,5,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,11,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,2,8,2,8100,0,0,"Southeast Asia","Abu Sayyaf Group (ASG)"
1998,0,1,0,4,0,4,14,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,27,-99,0,27,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,4,0,0,2,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,4,0,0,0,17,-99,-99,-99,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,50,0,3,14,37,0,0,14,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,4,0,0,3,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1998,0,1,0,15,0,52,0,3,0,0,-99,"Middle East & North Africa","Other"
1998,0,1,1,1,0,2,0,0,0,0,0,"Middle East & North Africa","Hamas (Islamic Resistance Movement)"
1998,0,1,0,4,0,3,11,0,0,0,0,"South Asia","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1998,0,1,0,4,0,0,1,1,0,0,1,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,0,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,1,0,4,0,0,7,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,8,0,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,4,0,1,3,0,0,0,0,"Middle East & North Africa","Other"
1998,1,0,0,4,0,0,1,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,1,1,0,4,0,7,4,15,0,0,-99,"Sub-Saharan Africa","Other"
1998,1,1,0,4,0,6,5,15,0,0,-99,"Sub-Saharan Africa","Other"
1998,0,1,0,2,2,0,9,0,0,0,0,"Middle East & North Africa","Kurdistan Workers' Party (PKK)"
1998,0,1,0,4,0,1,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,1,0,1,15,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,1,1,0,4,0,2,0,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,1,1,0,4,0,2,0,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,4,0,22,0,0,0,0,0,"Southeast Asia","Khmer Rouge"
1998,0,1,0,4,0,5,40,0,0,0,0,"Middle East & North Africa","Other"
1998,0,0,0,4,0,0,1,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,0,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,1,0,4,0,8,0,0,0,0,0,"Sub-Saharan Africa","Other"
1998,0,1,0,4,0,1,1,0,0,0,0,"Middle East & North Africa","Other"
1998,0,0,0,6,5,1,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,0,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,1,0,4,0,0,0,0,0,0,0,"North America","Animal Liberation Front (ALF)"
1998,0,1,0,2,1,1,0,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1998,0,1,0,4,0,0,20,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,2,7,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,1,4,0,2,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,8,0,0,0,0,0,0,"East Asia","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Irish Republican Army (IRA)"
1998,0,1,0,2,0,1,0,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1998,0,1,0,4,0,0,15,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,3,20,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,8,8,0,0,0,0,0,0,"East Asia","Other"
1998,1,1,0,8,8,0,0,0,0,0,0,"East Asia","Other"
1998,1,1,0,8,8,0,0,0,0,0,0,"East Asia","Other"
1998,0,1,0,4,0,22,1,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,2,0,1,0,0,0,0,0,"South America","National Liberation Army of Colombia (ELN)"
1998,0,0,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,0,6,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,2,0,2,0,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,4,0,2,3,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,2,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,1,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,4,0,16,60,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,7,8,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,11,50,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,2,2500000,-99,1,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,4,0,3,6,0,0,0,0,"Middle East & North Africa","Other"
1998,1,0,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,2,0,0,6,0,0,0,0,"Middle East & North Africa","Kurdistan Workers' Party (PKK)"
1998,1,1,0,4,0,1,4,0,0,0,0,"Middle East & North Africa","Kurdistan Workers' Party (PKK)"
1998,0,1,0,4,0,3,2,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,10,0,0,0,0,"Middle East & North Africa","Other"
1998,0,0,0,4,0,0,0,0,0,0,0,"Southeast Asia","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"North America","Other"
1998,0,1,0,4,0,12,21,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,1,1,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,13,6,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,6,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,30,0,0,-99,"Sub-Saharan Africa","Lord's Resistance Army (LRA)"
1998,0,1,0,4,0,1,1,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,3,3,0,0,0,0,0,0,"North America","Animal Liberation Front (ALF)"
1998,1,1,0,3,3,0,0,0,0,0,0,"North America","Animal Liberation Front (ALF)"
1998,0,1,0,4,0,3,3,0,0,0,0,"North America","Other"
1998,0,1,0,4,0,0,6,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,0,1,0,0,0,0,"North America","Other"
1998,0,1,0,4,0,1,1,0,0,0,0,"Western Europe","Basque Fatherland and Freedom (ETA)"
1998,0,1,0,4,0,1,3,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,1,4,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,1,5,0,0,0,0,"Middle East & North Africa","Other"
1998,0,0,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,1,1,0,4,0,0,9.5,0,0,0,0,"Sub-Saharan Africa","Other"
1998,1,1,0,4,0,1,9.5,0,0,0,0,"Sub-Saharan Africa","Other"
1998,0,0,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,0,0,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,3,1,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,8,2,0,0,0,0,"Central Asia","White Legion (Georgia)"
1998,0,1,0,4,0,4,4,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,4,0,0,0,0,0,0,0,"North America","Animal Liberation Front (ALF)"
1998,0,1,0,5,0,2,5,0,0,0,0,"Southeast Asia","Khmer Rouge"
1998,1,1,0,4,0,0,2,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,4,0,0,3,0,0,0,0,"Middle East & North Africa","Other"
1998,0,0,0,4,0,0,1,0,0,0,0,"Middle East & North Africa","Hamas (Islamic Resistance Movement)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,10,0,0,0,0,0,"Southeast Asia","Khmer Rouge"
1998,0,0,0,2,2,0,0,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,4,0,0,0,0,0,0,0,"South America","National Liberation Army of Colombia (ELN)"
1998,0,1,0,4,0,1,5,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,100,0,12,0,0,0,0,0,"Sub-Saharan Africa","Other"
1998,0,1,0,4,0,0,12,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,6,0,0,0,0,0,"Middle East & North Africa","Kurdistan Workers' Party (PKK)"
1998,0,1,0,4,0,3,0,1,0,0,-99,"South Asia","Other"
1998,1,1,0,500,0,10,0,22,0,0,-99,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,275,0,30,0,0,-99,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,1,0,0,-99,"South America","National Liberation Army of Colombia (ELN)"
1998,1,1,0,4,0,0,0,1,0,0,-99,"South America","National Liberation Army of Colombia (ELN)"
1998,1,1,0,4,0,0,0,2,0,0,-99,"South America","National Liberation Army of Colombia (ELN)"
1998,1,1,0,4,0,0,0,1,0,0,-99,"South America","National Liberation Army of Colombia (ELN)"
1998,1,1,0,4,0,0,0,1,0,0,-99,"South America","National Liberation Army of Colombia (ELN)"
1998,1,1,0,4,0,0,0,3,0,0,-99,"South America","National Liberation Army of Colombia (ELN)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","National Liberation Army of Colombia (ELN)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","National Liberation Army of Colombia (ELN)"
1998,1,1,0,4,0,0,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,1,1,1,4,4,224,4000,0,0,0,0,"Sub-Saharan Africa","Other"
1998,1,1,1,4,0,11,85,0,0,0,0,"Sub-Saharan Africa","Other"
1998,0,1,0,4,0,15,0,0,0,0,0,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,0,1,0,100,0,0,0,0,0,0,0,"Southeast Asia","Khmer Rouge"
1998,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,4,0,29,220,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,0,17,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,4,0,1,4,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,4,0,2,0,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,4,0,0,2,0,0,0,0,"Middle East & North Africa","Other"
1998,1,0,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,2,3,0,0,0,0,"Southeast Asia","Abu Sayyaf Group (ASG)"
1998,0,1,0,4,0,0,2,0,0,0,0,"Eastern Europe","Kosovo Liberation Army (KLA)"
1998,0,1,0,4,0,12,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,1,0,0,0,0,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,13,0,0,13,"Southeast Asia","Abu Sayyaf Group (ASG)"
1998,1,1,0,4,0,1,3,0,0,0,0,"Middle East & North Africa","Kurdistan Workers' Party (PKK)"
1998,1,1,0,4,0,0,1,0,0,0,0,"Middle East & North Africa","Kurdistan Workers' Party (PKK)"
1998,0,1,0,4,0,7,0,0,0,0,0,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,0,1,0,4,0,4,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,1,1,0,21,0,0,0,0,0,"South Asia","Liberation Tigers of Tamil Eelam (LTTE)"
1998,0,1,0,4,0,0,0,3,0,0,3,"Southeast Asia","Abu Sayyaf Group (ASG)"
1998,0,1,0,4,0,30,0,0,0,0,0,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,0,1,0,300,0,0,0,20,0,0,-99,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,4,0,0,0,0,0,0,0,"South America","National Liberation Army of Colombia (ELN)"
1998,0,1,0,4,0,1,3,0,0,0,0,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,1,1,0,2,2,0,0,0,0,0,0,"North America","Animal Liberation Front (ALF)"
1998,1,0,0,2,2,0,0,0,0,0,0,"North America","Animal Liberation Front (ALF)"
1998,0,1,0,4,0,6,0,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,4,0,2,0,0,0,0,0,"South America","Shining Path (SL)"
1998,0,1,0,3,0,3,0,0,0,0,0,"Middle East & North Africa","Hamas (Islamic Resistance Movement)"
1998,0,1,0,4,0,16,0,0,0,0,0,"Sub-Saharan Africa","Other"
1998,0,1,0,6,0,2,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,10,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,28,7,0,0,0,0,"Sub-Saharan Africa","Other"
1998,1,1,0,4,13,1,0,0,0,0,0,"South Asia","Other"
1998,0,1,0,4,0,8,0,0,0,0,0,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,1,1,0,4,0,7,0,0,0,0,0,"South Asia","Other"
1998,0,1,0,4,0,16,14,0,0,0,0,"South Asia","Other"
1998,0,0,0,4,0,0,1,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,5,5,0,0,0,0,"South Asia","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Kurdistan Workers' Party (PKK)"
1998,1,1,0,4,0,0,0,0,0,0,0,"Western Europe","Corsican National Liberation Front (FLNC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"Western Europe","Corsican National Liberation Front (FLNC)"
1998,1,1,0,4,0,0,0,0,0,0,0,"Western Europe","Corsican National Liberation Front (FLNC)"
1998,0,1,0,300,0,2,5,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,4,0,0,2,0,0,0,0,"Middle East & North Africa","Other"
1998,0,0,0,7,5,0,0,0,0,0,0,"North America","Animal Liberation Front (ALF)"
1998,0,1,0,4,0,4,4,0,0,0,0,"Sub-Saharan Africa","Other"
1998,0,1,0,4,0,0,0,20,0,0,2,"South America","Other"
1998,0,1,0,2,0,0,0,1,0,0,-99,"Southeast Asia","Moro Islamic Liberation Front (MILF)"
1998,0,1,0,4,0,0,0,1,103300,-99,-99,"Southeast Asia","Abu Sayyaf Group (ASG)"
1998,0,1,0,4,0,48,100,0,0,0,0,"South America","National Liberation Army of Colombia (ELN)"
1998,0,1,0,4,0,0,0,2,0,0,-99,"Eastern Europe","Kosovo Liberation Army (KLA)"
1998,0,1,0,1,1,0,65,0,0,0,0,"Middle East & North Africa","Hamas (Islamic Resistance Movement)"
1998,0,1,0,5,3,0,0,0,0,0,0,"North America","Earth Liberation Front (ELF)"
1998,0,1,0,4,0,0,0,1,0,0,-99,"Southeast Asia","Moro Islamic Liberation Front (MILF)"
1998,0,1,0,4,0,0,0,19,0,0,8,"South America","National Liberation Army of Colombia (ELN)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,11,0,0,0,0,0,"South America","Other"
1998,0,1,1,1,0,2,0,0,0,0,0,"Middle East & North Africa","Hamas (Islamic Resistance Movement)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,1,6,0,0,0,0,"Middle East & North Africa","Kurdistan Workers' Party (PKK)"
1998,0,1,0,1,0,1,0,40,0,0,38,"Middle East & North Africa","Kurdistan Workers' Party (PKK)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,1,1,0,700,0,80,0,45,0,0,-99,"South America","Revolutionary Armed Forces of Colombia (FARC)"
1998,0,1,0,4,0,0,2,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,1,2,0,2,21,0,0,0,0,"Middle East & North Africa","Hamas (Islamic Resistance Movement)"
1998,0,1,0,4,0,28,0,0,0,0,0,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,0,1,0,4,0,24,7,34,0,0,-99,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Eastern Europe","Kosovo Liberation Army (KLA)"
1998,0,1,0,4,0,3,1,0,0,0,0,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,0,1,0,4,0,6,16,4,0,0,-99,"Sub-Saharan Africa","National Union for the Total Independence of Angola (UNITA)"
1998,0,1,0,4,0,100,0,0,0,0,0,"Sub-Saharan Africa","Other"
1998,0,1,0,200,0,96,12,0,0,0,0,"Sub-Saharan Africa","Other"
1998,1,1,0,4,0,0,0,0,0,0,0,"Eastern Europe","Kosovo Liberation Army (KLA)"
1998,0,1,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
1998,0,1,0,4,0,16,0,0,0,0,0,"Sub-Saharan Africa","Other"
1998,0,1,0,4,0,3,0,24,0,0,-99,"Sub-Saharan Africa","Other"
1998,0,1,0,4,0,1,5,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,1,0,0,0,0,"Eastern Europe","Kosovo Liberation Army (KLA)"
1998,0,1,1,1,0,1,5,0,0,0,0,"Middle East & North Africa","Kurdistan Workers' Party (PKK)"
1998,0,1,0,15,0,9,0,10,0,0,0,"Sub-Saharan Africa","Lord's Resistance Army (LRA)"
1998,0,1,0,4,0,18,0,40,0,0,-99,"Sub-Saharan Africa","Other"
1998,0,1,0,4,0,0,2,0,0,0,0,"Middle East & North Africa","Other"
1998,0,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Lord's Resistance Army (LRA)"
1998,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
1998,0,1,0,4,0,5,0,0,0,0,0,"South Asia","Other"
1998,1,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
1998,1,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
1998,0,1,0,4,0,11,28,6,0,0,-99,"Sub-Saharan Africa","Lord's Resistance Army (LRA)"
1998,0,1,0,4,0,6,4,0,0,0,0,"South America","Revolutionary Armed Forces of Colombia (FARC)"
